text,label,subintent,canonical_question,difficulty,source,split
Gdje se predaje zahtjev za pravnu pomoć? Nisam siguran gdje da tražim.,pravna_pomoc,besplatna_pravna_pomoc,Gdje se predaje zahtjev za pravnu pomoć?,easy,synthetic_rule_based,train
"Trebam informaciju, Treba mi za fakultetski zadatak. Ima li obrazac za preregistraciju?",obrasci,obrazac_promjena,Ima li obrazac za preregistraciju?,natural,synthetic_rule_based,train
"Dobar dan, Šta mi treba za stručni upravni ispit?",ispiti,strucni_upravni_ispit,Koji dokumenti trebaju za stručni upravni ispit?,medium,synthetic_rule_based,train
"Pozdrav, Kako se prijavljuje pravosudni ispit?",ispiti,pravosudni_ispit,Kako se prijavljuje pravosudni ispit?,medium,synthetic_rule_based,train
"Zanima me, Kako se briše udruženje iz registra? Treba mi hitno.",registracija,brisanje_iz_registra,Kako se briše udruženje iz registra?,medium,synthetic_rule_based,train
"Pozdrav, Radim ovo prvi put. Gdje da pitam za ispitne termine?",ispiti,kontakt_ispiti,Gdje da pitam za ispitne termine?,easy,synthetic_rule_based,train
"Molim vas, Kako registrovati udruženje? Hvala.",registracija,registracija_udruzenja,Kako registrovati udruženje?,natural,synthetic_rule_based,train
"Molim vas, Ne znam koji dokument da predam. Kome se obratiti za međunarodnu pravnu pomoc? Nisam siguran gdje da trazim.",pravna_pomoc,medjunarodna_pravna_pomoc,Kome se obratiti za međunarodnu pravnu pomoć?,easy,synthetic_rule_based,train
"Zanima me, Gdje mogu preuzeti obrazac za registraciju udruženja? Možete li me uputiti?",obrasci,obrazac_registracija,Gdje mogu preuzeti obrazac za registraciju udruženja?,medium,synthetic_rule_based,train
"Trebam informaciju, Ko je nadležan za pravosudni ispit?",kontakt_i_nadleznosti,nadleznosti,Ko je nadležan za pravosudni ispit?,medium,synthetic_rule_based,train
"Zanima me, Gdje je obrazac za prijavu pravosudnog ispita? Molim odgovor.",obrasci,obrazac_ispiti,Gdje je obrazac za prijavu pravosudnog ispita?,medium,synthetic_rule_based,train
"Trebam informaciju, Kada je popravni ispit?",ispiti,termini_ispita,Kada je popravni ispit?,medium,synthetic_rule_based,train
"Molim vas, Gdje mogu pronaći registar udruženja?",registri,registar_udruzenja,Gdje mogu pronaći registar udruženja?,easy,synthetic_rule_based,train
"Pozdrav, Gdje mogu naći program pravosudnog ispita? Hvala.",zakoni_i_propisi,zakoni_ispiti,Gdje mogu naći program pravosudnog ispita?,medium,synthetic_rule_based,train
"Molim vas, Gdje je obrazac za prijavu pravosudnog ispita?",obrasci,obrazac_ispiti,Gdje je obrazac za prijavu pravosudnog ispita?,easy,synthetic_rule_based,train
"Molim vas, Koja je procedura za upis fondacije? Možete li me uputiti?",registracija,registracija_fondacije,Koja je procedura za upis fondacije?,easy,synthetic_rule_based,train
"Pozdrav, Radim ovo prvi put. Ko može polagati pravosudni ispit? Hvala.",ispiti,pravosudni_ispit,Ko može polagati pravosudni ispit?,natural,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Kada rade općinske službe? Nisam siguran gdje da tražim.",out_of_scope,nevezano,Kada rade općinske službe?,medium,synthetic_rule_based,train
"Može pomoć, Koji sektor radi registraciju udruženja?",kontakt_i_nadleznosti,nadleznosti,Koji sektor radi registraciju udruženja?,medium,synthetic_rule_based,train
"Zanima me, Gdje je obrazac za pristup informacijama?",obrasci,obrazac_zospi,Gdje je obrazac za pristup informacijama?,easy,synthetic_rule_based,train
Pokušavam naći tačan obrazac. Gdje je javni registar fondacija?,registri,registar_udruzenja,Gdje je javni registar fondacija?,easy,synthetic_rule_based,train
Gdje mogu pronaći registar udruženja? Možete li me uputiti?,registri,registar_udruzenja,Gdje mogu pronaći registar udruženja?,easy,synthetic_rule_based,train
"Dobar dan, Ne znam koji dokument da predam. Gdje se nalazi Ministarstvo pravde? Ako može.",kontakt_i_nadleznosti,kontakt,Gdje se nalazi Ministarstvo pravde?,natural,synthetic_rule_based,train
Treba mi propis o stalnim sudskim tumačima. Molim odgovor.,zakoni_i_propisi,zakoni_notari_tumaci,Treba mi propis o stalnim sudskim tumačima.,medium,synthetic_rule_based,train
"Molim vas, Gdje mogu naći program pravosudnog ispita? Ako može.",zakoni_i_propisi,zakoni_ispiti,Gdje mogu naći program pravosudnog ispita?,easy,synthetic_rule_based,train
"Dobar dan, Kako podnijeti zahtjev/prijava po ZOSPI-u? Treba mi hitno.",obrasci,obrazac_zospi,Kako podnijeti zahtjev po ZOSPI-u?,medium,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Kako se prijaviti na biro za zapošljavanje? Hvala.",out_of_scope,nevezano,Kako se prijaviti na biro za zapošljavanje?,natural,synthetic_rule_based,train
"Zanima me, Treba mi formular za slobodu pristupa informacijama.",obrasci,obrazac_zospi,Treba mi formular za slobodu pristupa informacijama.,medium,synthetic_rule_based,train
"Zanima me, Ko radi u sektoru za pravosuđe? Hvala.",kontakt_i_nadleznosti,organizacija,Ko radi u sektoru za pravosuđe?,natural,synthetic_rule_based,train
Ko je nadležan za pravosudni ispit? Ako može.,kontakt_i_nadleznosti,nadleznosti,Ko je nadležan za pravosudni ispit?,medium,synthetic_rule_based,train
Treba mi pomoć za predmet u inostranstvu. Treba mi hitno.,pravna_pomoc,medjunarodna_pravna_pomoc,Treba mi pomoć za predmet u inostranstvu.,easy,synthetic_rule_based,train
"Zanima me, Treba mi za fakultetski zadatak. Gdje je javni registar fondacija?",registri,registar_udruzenja,Gdje je javni registar fondacija?,natural,synthetic_rule_based,train
"Molim vas, Treba mi obrazac za promjenu podataka udruženja. Nisam siguran gdje da tražim.",obrasci,obrazac_promjena,Treba mi obrazac za promjenu podataka udruženja.,easy,synthetic_rule_based,train
Gdje su propisi za stručni upravni ispit? Nisam siguran gdje da tražim.,zakoni_i_propisi,zakoni_ispiti,Gdje su propisi za stručni upravni ispit?,easy,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Koliko košta polaganje pravosudnog ispita? Možete li me uputiti?",ispiti,pravosudni_ispit,Koliko košta polaganje pravosudnog ispita?,natural,synthetic_rule_based,train
"Molim vas, Koja dokumentacija je potrebna za osnivanje udruženja? Molim odgovor.",registracija,registracija_udruzenja,Koja dokumentacija je potrebna za osnivanje udruženja?,medium,synthetic_rule_based,train
"Molim vas, Ko radi u sektoru za pravosuđe? Ako može.",kontakt_i_nadleznosti,organizacija,Ko radi u sektoru za pravosuđe?,easy,synthetic_rule_based,train
Kako ide postupak upisa udruženja u registar? Treba mi hitno.,registracija,registracija_udruzenja,Kako ide postupak upisa udruženja u registar?,medium,synthetic_rule_based,train
"Zanima me, Kako se prijavljuje pravosudni ispit? Nisam siguran gdje da tražim.",ispiti,pravosudni_ispit,Kako se prijavljuje pravosudni ispit?,natural,synthetic_rule_based,train
"Trebam informaciju, Kako podnijeti zahtjev po ZOSPI-u?",obrasci,obrazac_zospi,Kako podnijeti zahtjev po ZOSPI-u?,natural,synthetic_rule_based,train
"Molim vas, Kako podnijeti zahtjev/prijava po ZOSPI-u?",obrasci,obrazac_zospi,Kako podnijeti zahtjev po ZOSPI-u?,medium,synthetic_rule_based,train
"Zanima me, Ne razumijem proceduru. Gdje mogu preuzeti obrazac za registraciju udruženja?",obrasci,obrazac_registracija,Gdje mogu preuzeti obrazac za registraciju udruženja?,medium,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Gdje mogu vidjeti listu kandidata za ispit? Možete li me uputiti?",ispiti,termini_ispita,Gdje mogu vidjeti listu kandidata za ispit?,easy,synthetic_rule_based,train
"Može pomoć, Kako otvoriti firmu u poreznoj upravi? Nisam siguran gdje da tražim.",out_of_scope,nevezano,Kako otvoriti firmu u poreznoj upravi?,medium,synthetic_rule_based,train
Šta mi treba za registraciju udruženja? Hvala.,registracija,registracija_udruzenja,Šta mi treba za registraciju udruženja?,medium,synthetic_rule_based,train
Gdje mogu pronaći sudskog tumača? Treba mi hitno.,registri,registar_tumaca,Gdje mogu pronaći sudskog tumača?,medium,synthetic_rule_based,train
"Pozdrav, Koji zakon se primjenjuje na NVO? Molim odgovor.",zakoni_i_propisi,zakoni_udruzenja,Koji zakon se primjenjuje na NVO?,natural,synthetic_rule_based,train
Na stranici ima puno linkova. Kako podnijeti zahtjev/prijava po ZOSPI-u?,obrasci,obrazac_zospi,Kako podnijeti zahtjev po ZOSPI-u?,medium,synthetic_rule_based,train
"Pozdrav, Pokušavam naći tacan obrazac. Kako provjeriti notara? Molim odgovor.",registri,registar_notara,Kako provjeriti notara?,medium,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Kako mogu kontaktirati Ministarstvo pravde?",kontakt_i_nadleznosti,kontakt,Kako mogu kontaktirati Ministarstvo pravde?,medium,synthetic_rule_based,train
Gdje se nalazi Ministarstvo pravde? Hvala.,kontakt_i_nadleznosti,kontakt,Gdje se nalazi Ministarstvo pravde?,natural,synthetic_rule_based,train
"Zanima me, Koji sektor radi registraciju udruženja?",kontakt_i_nadleznosti,nadleznosti,Koji sektor radi registraciju udruženja?,natural,synthetic_rule_based,train
"Dobar dan, Pokušavam naći tačan obrazac. Kome se obratiti za pravnu pomoć?",pravna_pomoc,besplatna_pravna_pomoc,Kome se obratiti za pravnu pomoć?,natural,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Gdje se predaje zahtjev za građevinsku dozvolu? Hvala.",out_of_scope,nevezano,Gdje se predaje zahtjev za građevinsku dozvolu?,medium,synthetic_rule_based,train
Treba mi registar sudskih tumača.,registri,registar_tumaca,Treba mi registar sudskih tumača.,easy,synthetic_rule_based,train
"Može pomoć, Kome prijaviti odvođenje djeteta u drugu državu? Treba mi hitno.",pravna_pomoc,otmica_djece,Kome prijaviti odvođenje djeteta u drugu državu?,medium,synthetic_rule_based,train
"Trebam informaciju, Treba mi organizaciona struktura Ministarstva.",kontakt_i_nadleznosti,organizacija,Treba mi organizaciona struktura Ministarstva.,easy,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Kako promijeniti adresu udruženja?",registracija,promjena_podataka,Kako promijeniti adresu udruženja?,medium,synthetic_rule_based,train
Jesu li objavljeni novi ispitni termini? Možete li me uputiti?,ispiti,termini_ispita,Jesu li objavljeni novi ispitni termini?,medium,synthetic_rule_based,train
"Može pomoć, Koji formular treba za promjenu zastupnika? Ako može.",obrasci,obrazac_promjena,Koji formular treba za promjenu zastupnika?,medium,synthetic_rule_based,train
Koji je broj telefona Ministarstva? Treba mi hitno.,kontakt_i_nadleznosti,kontakt,Koji je broj telefona Ministarstva?,easy,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Šta treba za prestanak rada udruženja? Ako može.",registracija,brisanje_iz_registra,Šta treba za prestanak rada udruženja?,natural,synthetic_rule_based,train
"Trebam informaciju, Treba mi prijava za stručni upravni ispit. Ako može.",obrasci,obrazac_ispiti,Treba mi prijava za stručni upravni ispit.,medium,synthetic_rule_based,train
"Zanima me, Ne znam koji dokument da predam. Kako provjeriti da li je neko sudski tumač?",registri,registar_tumaca,Kako provjeriti da li je neko sudski tumač?,natural,synthetic_rule_based,train
"Može pomoć, Ne znam koji dokument da predam. Kako podnijeti zahtjev/prijava po ZOSPI-u?",obrasci,obrazac_zospi,Kako podnijeti zahtjev po ZOSPI-u?,natural,synthetic_rule_based,train
Gdje se podnosi zahtjev za registraciju fondacije? Molim odgovor.,registracija,registracija_fondacije,Gdje se podnosi zahtjev za registraciju fondacije?,easy,synthetic_rule_based,train
"Može pomoć, Šta treba predati za registraciju fondacije? Molim odgovor.",registracija,registracija_fondacije,Šta treba predati za registraciju fondacije?,medium,synthetic_rule_based,train
Na stranici ima puno linkova. Koliko košta polaganje pravosudnog ispita?,ispiti,pravosudni_ispit,Koliko košta polaganje pravosudnog ispita?,natural,synthetic_rule_based,train
Na stranici ima puno linkova. Kako podnijeti zahtjev po ZOSPI-u? Ako može.,obrasci,obrazac_zospi,Kako podnijeti zahtjev po ZOSPI-u?,easy,synthetic_rule_based,train
"Zanima me, Gdje se nalazi vodič za pristup informacijama? Nisam siguran gdje da tražim.",zakoni_i_propisi,zakoni_zospi,Gdje se nalazi vodič za pristup informacijama?,easy,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Koji su uslovi za vozačku dozvolu?",out_of_scope,nevezano,Koji su uslovi za vozačku dozvolu?,medium,synthetic_rule_based,train
"Dobar dan, Koji propis regulise pristup informacijama?",zakoni_i_propisi,zakoni_zospi,Koji propis reguliše pristup informacijama?,natural,synthetic_rule_based,train
Gdje se nalazi vodič za pristup informacijama? Treba mi hitno.,zakoni_i_propisi,zakoni_zospi,Gdje se nalazi vodič za pristup informacijama?,medium,synthetic_rule_based,train
"Pozdrav, Kako se radi preregistracija udruženja? Možete li me uputiti?",registracija,promjena_podataka,Kako se radi preregistracija udruženja?,natural,synthetic_rule_based,train
Koji sektor radi registraciju udruženja? Treba mi hitno.,kontakt_i_nadleznosti,nadleznosti,Koji sektor radi registraciju udruženja?,easy,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Treba mi obrazac za promjenu podataka udruženja. Treba mi hitno.",obrasci,obrazac_promjena,Treba mi obrazac za promjenu podataka udruženja.,medium,synthetic_rule_based,train
"Može pomoć, Gdje da nađem sudskog tumača? Treba mi hitno.",registri,registar_tumaca,Gdje mogu pronaći sudskog tumača?,natural,synthetic_rule_based,train
Pokušavam naći tačan obrazac. Ima li obrazac za popravni ispit?,obrasci,obrazac_ispiti,Ima li obrazac za popravni ispit?,medium,synthetic_rule_based,train
"Molim vas, Za šta je nadležno Ministarstvo pravde? Nisam siguran gdje da tražim.",kontakt_i_nadleznosti,nadleznosti,Za šta je nadležno Ministarstvo pravde?,medium,synthetic_rule_based,train
"Trebam informaciju, Kako se radi preregistracija udruženja? Nisam siguran gdje da tražim.",registracija,promjena_podataka,Kako se radi preregistracija udruženja?,easy,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Koji zakon reguliše udruženja i fondacije? Hvala.",zakoni_i_propisi,zakoni_udruzenja,Koji zakon reguliše udruženja i fondacije?,easy,synthetic_rule_based,train
Kada je sljedeći termin ispita? Nisam siguran gdje da tražim.,ispiti,termini_ispita,Kada je sljedeći termin ispita?,medium,synthetic_rule_based,train
"Pozdrav, Pokušavam naci tačan obrazac. Ko može polagati stručni upravni ispit? Možete li me uputiti?",ispiti,strucni_upravni_ispit,Ko može polagati stručni upravni ispit?,easy,synthetic_rule_based,train
Radim ovo prvi put. Treba mi formular za slobodu pristupa informacijama.,obrasci,obrazac_zospi,Treba mi formular za slobodu pristupa informacijama.,natural,synthetic_rule_based,train
"Molim vas, Kako se briše udruzenje iz registra? Nisam siguran gdje da trazim.",registracija,brisanje_iz_registra,Kako se briše udruženje iz registra?,natural,synthetic_rule_based,train
"Ne mogu da nađem na stranici, Koji propisi važe za fondacije? Ako može.",zakoni_i_propisi,zakoni_udruzenja,Koji propisi važe za fondacije?,easy,synthetic_rule_based,train
Treba mi za fakultetski zadatak. Treba mi pomoć za alimentaciju iz inostranstva. Hvala.,pravna_pomoc,alimentacija,Treba mi pomoć za alimentaciju iz inostranstva.,medium,synthetic_rule_based,train
"Dobar dan, Gdje mogu naći zakon o udruženjima? Nisam siguran gdje da tražim.",zakoni_i_propisi,zakoni_udruzenja,Gdje mogu naći zakon o udruženjima?,easy,synthetic_rule_based,train
"Trebam informaciju, Koji sektor radi registraciju udruženja? Ako može.",kontakt_i_nadleznosti,nadleznosti,Koji sektor radi registraciju udruženja?,easy,synthetic_rule_based,train
Gdje mogu naci zakon o udruženjima?,zakoni_i_propisi,zakoni_udruzenja,Gdje mogu naći zakon o udruženjima?,medium,synthetic_rule_based,train
"Trebam informaciju, Kako provjeriti da li je udruženje registrovano?",registri,registar_udruzenja,Kako provjeriti da li je udruženje registrovano?,medium,synthetic_rule_based,train
"Zanima me, Koja dokumentacija treba za izmjenu podataka u registru? Hvala.",registracija,promjena_podataka,Koja dokumentacija treba za izmjenu podataka u registru?,natural,synthetic_rule_based,train
"Trebam informaciju, Kako se prijaviti na biro za zapošljavanje?",out_of_scope,nevezano,Kako se prijaviti na biro za zapošljavanje?,natural,synthetic_rule_based,train
"Pozdrav, Pokušavam naći tačan obrazac. Kako pronaći podatke o udruženju? Možete li me uputiti?",registri,registar_udruzenja,Kako pronaći podatke o udruženju?,medium,synthetic_rule_based,train
"Zanima me, Koji obrazac ide za ZOSPI? Hvala.",obrasci,obrazac_zospi,Koji obrazac ide za ZOSPI?,natural,synthetic_rule_based,train
Pokušavam naći tačan obrazac. Gdje mogu preuzeti obrazac za registraciju udruženja? Molim odgovor.,obrasci,obrazac_registracija,Gdje mogu preuzeti obrazac za registraciju udruženja?,easy,synthetic_rule_based,train
